province_id,owner_name
province_5564,Unknown4
province_4657,Unknown33
province_2735,Buyeo
province_5029,Buyeo
province_0075,Buyeo
province_4033,Rome
province_1971,Buyeo
province_6331,Buyeo
province_0013,Unknown4
province_0228,Buyeo
province_6592,Eastern_Han_Empire
province_5987,Eastern_Han_Empire
province_2166,Buyeo
province_3628,Buyeo
province_2809,Buyeo
province_2236,Buyeo
province_1554,Buyeo
province_2308,Buyeo
province_1166,Buyeo
province_5350,Rome
province_0344,Unknown4
province_2939,Rome
province_5516,Unknown56
province_5396,Buyeo
province_0477,Buyeo
province_6025,Buyeo
province_3812,Buyeo
province_1012,Unknown52
province_0873,Buyeo
province_5521,Buyeo
province_6639,Satavahana
province_0973,Buyeo
province_1632,Buyeo
province_2532,Buyeo
province_6201,Buyeo
province_0365,Buyeo
province_2056,Buyeo
province_3948,Rome
province_0721,Buyeo
province_3544,Rome
province_5082,Buyeo
province_2057,Buyeo
province_2467,Buyeo
province_0761,Eastern_Han_Empire
province_2968,Eastern_Han_Empire
province_0446,Buyeo
province_0512,Buyeo
province_6202,Rome
province_2657,Buyeo
province_6674,Buyeo
province_1908,Buyeo
province_4927,Unknown4
province_4752,Buyeo
province_3669,Buyeo
province_2753,Buyeo
province_2949,Buyeo
province_3850,Buyeo
province_4749,Buyeo
province_1579,Buyeo
province_2171,Rome
province_6035,Unknown4
province_1528,Buyeo
province_2928,Buyeo
province_1398,Buyeo
province_5876,Buyeo
province_0926,Buyeo
province_6528,Buyeo
province_3355,Buyeo
province_3781,Buyeo
province_0274,Rome
province_3775,Buyeo
province_5968,Buyeo
province_2092,Rome
province_6232,Buyeo
province_1493,Buyeo
province_5020,Buyeo
province_2858,Buyeo
province_6143,Eastern_Han_Empire
province_4857,Buyeo
province_0727,Buyeo
province_4601,Buyeo
province_0760,Buyeo
province_1340,Buyeo
province_5571,Buyeo
province_5854,Buyeo
province_0713,Eastern_Han_Empire
province_0986,Eastern_Han_Empire
province_2692,Buyeo
province_3841,Buyeo
province_3662,Unknown7
province_1435,Persia
province_1083,Buyeo
province_2689,Eastern_Han_Empire
province_6693,Baekje
province_0716,Buyeo
province_1259,Buyeo
province_5343,Rome
province_4385,Buyeo
province_5600,Buyeo
province_3373,Buyeo
province_1134,Buyeo
province_0707,Buyeo
province_0110,Unknown4
province_5984,Buyeo
province_3508,Buyeo
province_1158,Buyeo
province_0001,Ocean
province_2699,Buyeo
province_4523,Buyeo
province_0416,Buyeo
province_4120,Buyeo
province_4678,Buyeo
province_2912,Buyeo
province_4201,Buyeo
province_2292,nation_0047
province_0096,Buyeo
province_2493,Buyeo
province_4393,Buyeo
province_5464,Japan
province_3835,Rome
province_4121,Rome
province_5933,Buyeo
province_3697,Buyeo
province_2077,Buyeo
province_2251,Gerrha
province_3969,Buyeo
province_0230,Buyeo
province_0462,Buyeo
province_5755,Rome
province_3420,Buyeo
province_6294,Buyeo
province_1350,Buyeo
province_1148,Buyeo
province_5007,Buyeo
province_3176,Buyeo
province_0343,Buyeo
province_4175,Buyeo
province_4512,Unknown4
province_5652,Unknown4
province_5856,Eastern_Han_Empire
province_0823,Unknown29
province_3528,Unknown29
province_3555,Rome
province_0731,Buyeo
province_1905,Buyeo
province_3446,Buyeo
province_5948,Buyeo
province_1572,Buyeo
province_2137,Buyeo
province_3516,Eastern_Han_Empire
province_0596,Buyeo
province_5326,Buyeo
province_0673,Eastern_Han_Empire
province_2407,Rome
province_6536,Buyeo
province_0519,Buyeo
province_2723,Persia
province_0105,Buyeo
province_4251,Buyeo
province_0594,Japan
province_5426,Rome
province_3376,Buyeo
province_5193,Buyeo
province_5363,Buyeo
province_1799,Unknown4
province_2902,Rome
province_3693,Buyeo
province_1298,Buyeo
province_3208,nation_0024
province_6507,Buyeo
province_2400,Rome
province_1800,Buyeo
province_2058,Buyeo
province_1420,Buyeo
province_5573,Rome
province_5230,Buyeo
province_0250,Buyeo
province_3895,Buyeo
province_4774,Rome
province_4096,Buyeo
province_6541,Rome
province_0548,Unknown7
province_3365,Buyeo
province_5692,Buyeo
province_3485,Buyeo
province_5746,Buyeo
province_4265,Rome
province_0514,Ethopia
province_1396,Buyeo
province_0339,nation_0021
province_3701,Buyeo
province_1197,Buyeo
province_5444,Buyeo
province_0403,Buyeo
province_2385,Buyeo
province_4345,Buyeo
province_2416,Buyeo
province_5208,Japan
province_0901,Buyeo
province_1282,Buyeo
province_5797,Eastern_Han_Empire
province_2603,Rome
province_0987,Buyeo
province_2083,Buyeo
province_3734,Buyeo
province_2150,Buyeo
province_4145,Rome
province_4751,Buyeo
province_3911,Japan
province_4694,Eastern_Han_Empire
province_3497,Buyeo
province_3562,Buyeo
province_4838,Buyeo
province_6212,Buyeo
province_4249,Rome
province_4437,Satavahana
province_2597,Buyeo
province_1228,Buyeo
province_3951,Buyeo
province_0313,Buyeo
province_2033,Buyeo
province_1249,Buyeo
province_2899,Buyeo
province_5169,Buyeo
province_4408,Buyeo
province_4503,Eastern_Han_Empire
province_3336,Rome
province_2253,Unknown4
province_5101,Rome
province_3266,Buyeo
province_2700,Buyeo
province_6321,Buyeo
province_2961,Buyeo
province_2629,Buyeo
province_4124,Japan
province_5232,Rome
province_1488,Buyeo
province_1006,Buyeo
province_0977,Buyeo
province_3285,Buyeo
province_3358,Buyeo
province_3738,Rome
province_2331,Rome
province_4470,Buyeo
province_2101,Eastern_Han_Empire
province_0159,Buyeo
province_4830,Buyeo
province_1605,Buyeo
province_4762,Buyeo
province_1881,Rome
province_0116,Rome
province_4550,Buyeo
province_4902,Buyeo
province_0435,Rome
province_2037,Eastern_Han_Empire
province_2948,Buyeo
province_2210,Buyeo
province_1358,Buyeo
province_2708,Buyeo
province_2109,Unknown4
province_1696,Buyeo
province_1690,Rome
province_5624,Buyeo
province_1474,Buyeo
province_6043,Persia
province_0805,Buyeo
province_3778,Unknown11
province_5267,Kush
province_4042,Rome
province_3711,Buyeo
province_1276,Rome
province_4510,Buyeo
province_6428,Buyeo
province_0200,Rome
province_5813,Buyeo
province_4288,Buyeo
province_6397,Buyeo
province_6596,Buyeo
province_3537,Buyeo
province_4804,Buyeo
province_0870,Rome
province_5090,Rome
province_0051,Buyeo
province_1886,Buyeo
province_4294,Buyeo
province_1334,Buyeo
province_2694,Buyeo
province_5603,Buyeo
province_0718,Buyeo
province_1820,Rome
province_5646,Buyeo
province_2625,Buyeo
province_2404,Buyeo
province_5685,Buyeo
province_3630,Buyeo
province_6000,Unknown4
province_1151,Buyeo
province_3036,Buyeo
province_1725,Buyeo
province_2346,Buyeo
province_5003,Rome
province_0980,Buyeo
province_0825,Rome
province_6434,Buyeo
province_1135,Buyeo
province_1415,Rome
province_2765,Buyeo
province_1983,Buyeo
province_6089,Buyeo
province_4912,Buyeo
province_1512,Buyeo
province_4497,nation_0061
province_4217,Unknown46
province_4077,Buyeo
province_2484,Unknown55
province_2170,Buyeo
province_5190,Buyeo
province_1447,Buyeo
province_4330,Rome
province_3972,Unknown54
province_6164,Unknown55
province_5666,Buyeo
province_5249,Buyeo
province_1272,Buyeo
province_3122,Rome
province_5210,Buyeo
province_5752,Buyeo
province_4811,Buyeo
province_2596,Buyeo
province_3704,Lambakannas
province_3639,Buyeo
province_2589,Buyeo
province_4719,Buyeo
province_0308,Buyeo
province_4867,Rome
province_6325,Satavahana
province_3075,Buyeo
province_4854,Buyeo
province_4869,Buyeo
province_2039,Eastern_Han_Empire
province_2763,Buyeo
province_2821,Buyeo
province_6079,Buyeo
province_3510,Buyeo
province_2974,Rome
province_0265,Eastern_Han_Empire
province_4448,Rome
province_0282,Buyeo
province_5411,Rome
province_6556,Rome
province_5180,Buyeo
province_0940,Eastern_Han_Empire
province_5726,Buyeo
province_2175,Rome
province_4344,Buyeo
province_3805,Buyeo
province_0948,Buyeo
province_0088,Persia
province_6328,Himyar
province_1858,Buyeo
province_2245,Buyeo
province_4956,Buyeo
province_1414,Rome
province_2152,Buyeo
province_5497,Buyeo
province_3992,Buyeo
province_4306,Buyeo
province_3788,Buyeo
province_4293,Eastern_Han_Empire
province_2382,Buyeo
province_0261,Buyeo
province_5801,Buyeo
province_2291,Unknown29
province_3928,Buyeo
province_0796,Buyeo
province_3231,Buyeo
province_4790,Unknown4
province_1584,Buyeo
province_4244,Unknown4
province_4910,Buyeo
province_0570,Buyeo
province_4185,Buyeo
province_1027,Buyeo
province_5745,Rome
province_4674,Buyeo
province_4216,Buyeo
province_1155,Buyeo
province_1904,Rome
province_3234,Buyeo
province_1629,Buyeo
province_1081,Buyeo
province_0746,Buyeo
province_1031,Buyeo
province_3426,Rome
province_2805,Buyeo
province_2442,Rome
province_4582,Buyeo
province_2651,Eastern_Han_Empire
province_3477,Eastern_Han_Empire
province_0410,Unknown14
province_0083,Buyeo
province_0720,Buyeo
province_5046,Buyeo
province_5039,Persia
province_5699,Buyeo
province_5634,Rome
province_3217,Buyeo
province_4405,Buyeo
province_0929,Eastern_Han_Empire
province_0192,Buyeo
province_1810,Eastern_Han_Empire
province_2602,Buyeo
province_3721,Buyeo
province_1545,Rome
province_4891,Buyeo
province_0047,Buyeo
province_3461,Buyeo
province_4224,Buyeo
province_3989,Buyeo
province_3132,Rome
province_5139,Buyeo
province_2759,Buyeo
province_2015,Buyeo
province_6382,Eastern_Han_Empire
province_0412,Buyeo
province_3733,Unknown4
province_5447,Buyeo
province_2838,Buyeo
province_2738,Unknown29
province_2796,Eastern_Han_Empire
province_6618,Rome
province_2701,Buyeo
province_4006,Buyeo
province_3356,Buyeo
province_3086,Cholas
province_5284,Unknown29
province_1738,Buyeo
province_6064,Buyeo
province_0173,Buyeo
province_2273,Buyeo
province_1839,Buyeo
province_1446,Buyeo
province_2352,Buyeo
province_3465,Buyeo
province_4688,Buyeo
province_6113,Buyeo
province_6311,Buyeo
province_3542,Rome
province_4241,Unknown4
province_3281,Rome
province_1287,Rome
province_0797,Buyeo
province_2676,Buyeo
province_0781,Persia
province_4741,Buyeo
province_5712,Buyeo
province_3346,Buyeo
province_3153,Buyeo
province_1581,Rome
province_3846,Buyeo
province_2575,Buyeo
province_1116,Eastern_Han_Empire
province_5899,Buyeo
province_3736,Rome
province_3503,Buyeo
province_5499,Buyeo
province_2874,Unknown2
province_3878,Buyeo
province_3074,Buyeo
province_5549,Buyeo
province_1366,Buyeo
province_5629,Buyeo
province_4116,Buyeo
province_1003,Buyeo
province_4817,Buyeo
province_3229,Buyeo
province_3717,Buyeo
province_4928,Buyeo
province_0678,Buyeo
province_6651,Eastern_Han_Empire
province_3289,Buyeo
province_0544,Rome
province_3486,Buyeo
province_0351,Buyeo
province_1741,Buyeo
province_1755,Buyeo
province_3068,Buyeo
province_1768,Buyeo
province_2374,Rome
province_4315,Buyeo
province_2680,Buyeo
province_2239,Buyeo
province_5019,Buyeo
province_0914,Buyeo
province_1076,Buyeo
province_6703,Eastern_Han_Empire
province_5639,Rome
province_3042,Buyeo
province_2604,Buyeo
province_4420,Buyeo
province_4970,Eastern_Han_Empire
province_1691,Buyeo
province_3567,Buyeo
province_2822,Buyeo
province_5111,Buyeo
province_4846,Buyeo
province_0998,Buyeo
province_1211,Buyeo
province_4289,Buyeo
province_3674,Buyeo
province_6150,Buyeo
province_0392,Buyeo
province_4808,Buyeo
province_1482,Buyeo
province_6699,Buyeo
province_3764,Buyeo
province_2084,Buyeo
province_6604,Buyeo
province_3616,Buyeo
province_0184,Buyeo
province_0999,Unknown29
province_0590,Buyeo
province_0266,Rome
province_6049,Buyeo
province_6327,Buyeo
province_4948,Buyeo
province_4780,Rome
province_6290,Buyeo
province_6194,Rome
province_6448,Buyeo
province_6577,Buyeo
province_2727,Buyeo
province_2464,Rome
province_0801,Buyeo
province_1025,Buyeo
province_6261,Buyeo
province_2769,Rome
province_2131,Buyeo
province_1274,Rome
province_5222,Rome
province_3155,Buyeo
province_3147,Buyeo
province_0737,Buyeo
province_5774,Buyeo
province_2403,Buyeo
province_2817,Buyeo
province_0245,Buyeo
province_1720,Buyeo
province_4492,Buyeo
province_6491,Buyeo
province_2343,Buyeo
province_4880,Buyeo
province_5674,Japan
province_0068,Rome
province_3880,Buyeo
province_0612,Buyeo
province_2047,Buyeo
province_5077,Buyeo
province_3004,Rome
province_4729,nation_0024
province_6024,Buyeo
province_4616,Buyeo
province_2024,Eastern_Han_Empire
province_4013,Unknown4
province_6390,Buyeo
province_6388,Buyeo
province_6607,Buyeo
province_2460,Buyeo
province_1005,Buyeo
province_2891,Buyeo
province_5452,Buyeo
province_1502,Buyeo
province_6013,Rome
province_1395,Unknown29
province_0967,Buyeo
province_1550,Eastern_Han_Empire
province_1052,Rome
province_2161,Buyeo
province_1055,Satavahana
province_2051,Buyeo
province_4760,Buyeo
province_3334,Buyeo
province_2770,Rome
province_1288,Satavahana
province_0489,Buyeo
province_4745,Rome
province_1289,Rome
province_3089,Buyeo
province_2582,Rome
province_2275,Buyeo
province_5365,Rome
province_6701,Buyeo
province_1833,Rome
province_0742,Buyeo
province_4955,Buyeo
province_5369,Buyeo
province_1993,Buyeo
province_5924,Buyeo
province_6264,Buyeo
province_2916,Buyeo
province_4439,Buyeo
province_3698,Buyeo
province_5070,Buyeo
province_0215,Buyeo
province_2661,Buyeo
province_3029,Buyeo
province_5052,Unknown28
province_3079,Buyeo
province_5844,Buyeo
province_4890,Buyeo
province_5292,Buyeo
province_1241,Buyeo
province_4519,Buyeo
province_2832,Buyeo
province_4708,Buyeo
province_2746,Buyeo
province_2347,Buyeo
province_4847,Rome
province_4904,Buyeo
province_5297,Buyeo
province_0021,Rome
province_1854,Rome
province_4274,Unknown14
province_6148,Buyeo
province_3291,Buyeo
province_3077,Buyeo
province_6512,Buyeo
province_4532,Buyeo
province_5736,Buyeo
province_2119,Rome
province_1596,Eastern_Han_Empire
province_1700,Buyeo
province_1291,Buyeo
province_3898,Buyeo
province_6572,Buyeo
province_4308,Buyeo
province_5001,Buyeo
province_3164,Buyeo
province_5995,Buyeo
province_2180,Rome
province_5850,Rome
province_5785,Buyeo
province_0529,Buyeo
province_3514,Buyeo
province_0246,Buyeo
province_1682,Buyeo
province_1539,Buyeo
province_4186,Eastern_Han_Empire
province_3466,Buyeo
province_1120,Eastern_Han_Empire
province_2494,Buyeo
province_1114,Buyeo
province_3098,Buyeo
province_2613,Buyeo
province_3207,Unknown4
province_5434,Buyeo
province_2711,Buyeo
province_3739,Buyeo
province_5552,Buyeo
province_1933,Buyeo
province_0241,Eastern_Han_Empire
province_0845,Buyeo
province_2871,Buyeo
province_5809,Buyeo
province_4123,Buyeo
province_1469,Buyeo
province_5931,Buyeo
province_4292,Persia
province_4806,Buyeo
province_3668,Rome
province_4143,Buyeo
province_3313,Rome
province_6400,Unknown21
province_4087,Buyeo
province_4170,Buyeo
province_3080,Buyeo
province_3926,Rome
province_1661,Buyeo
province_1130,Buyeo
province_6075,Buyeo
province_1966,Buyeo
province_2824,Buyeo
province_1405,Eastern_Han_Empire
province_5927,Buyeo
province_4453,Buyeo
province_5315,Buyeo
province_0739,Satavahana
province_6590,Buyeo
province_3903,Buyeo
province_4818,Unknown4
province_3160,Buyeo
province_3078,Buyeo
province_6251,Eastern_Han_Empire
province_4026,Buyeo
province_3406,Ceras
province_6209,Buyeo
province_4012,Buyeo
province_4487,Buyeo
province_6304,Buyeo
province_6412,Buyeo
province_5114,Dongoye
province_5081,Buyeo
province_1992,Buyeo
province_3256,Buyeo
province_3005,Fugan
province_1930,Buyeo
province_6340,Unknown15
province_2559,Buyeo
province_6425,Buyeo
province_3142,Buyeo
province_4877,Buyeo
province_2739,Buyeo
province_1757,Buyeo
province_1548,Buyeo
province_0426,Japan
province_4193,Buyeo
province_5063,Buyeo
province_3725,Rome
province_6017,Buyeo
province_5698,Buyeo
province_0498,Unknown29
province_3938,Rome
province_2698,Kush
province_2921,Buyeo
province_3179,Buyeo
province_4336,Rome
province_1909,Buyeo
province_4410,Buyeo
province_3673,Buyeo
province_4645,Buyeo
province_5175,Buyeo
province_5172,Rome
province_4463,Buyeo
province_5542,Buyeo
province_6286,Buyeo
province_5491,Buyeo
province_0059,Buyeo
province_3573,Buyeo
province_6453,Buyeo
province_1644,Unknown15
province_6097,Satavahana
province_6038,Buyeo
province_0025,Satavahana
province_0629,Buyeo
province_0061,Rome
province_3204,Buyeo
province_2377,Persia
province_4727,Buyeo
province_2927,Buyeo
province_1341,Buyeo
province_2348,Buyeo
province_5012,Buyeo
province_1425,Buyeo
province_5537,Unknown14
province_6598,Buyeo
province_6284,Buyeo
province_1463,Buyeo
province_0730,Buyeo
province_3322,Buyeo
province_0400,Unknown27
province_1826,Buyeo
province_3396,Eastern_Han_Empire
province_3104,Buyeo
province_1902,Buyeo
province_2664,Buyeo
province_4302,Buyeo
province_1765,Buyeo
province_2029,Buyeo
province_3942,Buyeo
province_2099,Rome
province_0792,Buyeo
province_0543,Buyeo
province_1760,Buyeo
province_3585,Buyeo
province_4369,Buyeo
province_3121,Unknown28
province_0225,Buyeo
province_4501,Buyeo
province_3413,Buyeo
province_4757,Buyeo
province_6445,Rome
province_0428,Buyeo
province_0878,Eastern_Han_Empire
province_4514,Buyeo
province_2126,Buyeo
province_5886,Buyeo
province_0848,Unknown28
province_4788,Buyeo
province_5766,Buyeo
province_5058,Rome
province_5885,Buyeo
province_2402,Buyeo
province_3769,Buyeo
province_2081,Buyeo
province_2500,Rome
province_5530,Buyeo
province_5954,Buyeo
province_1635,Satavahana
province_1475,Buyeo
province_2061,Unknown56
province_2535,Unknown55
province_4413,Buyeo
province_6626,Eastern_Han_Empire
province_0179,Unknown4
province_1363,Buyeo
province_1963,Buyeo
province_2340,Buyeo
province_0355,Buyeo
province_5281,Unknown4
province_0661,Rome
province_6344,Unknown14
province_3863,Eastern_Han_Empire
province_3308,Buyeo
province_2351,Buyeo
province_4991,Buyeo
province_0876,Buyeo
province_3935,Japan
province_5289,Buyeo
province_2038,Buyeo
province_2965,Buyeo
province_2337,Rome
province_3071,Buyeo
province_5196,Unknown4
province_4041,Buyeo
province_3700,Buyeo
province_2432,Buyeo
province_4365,Buyeo
province_6517,Rome
province_3316,Ethopia
province_2820,Buyeo
province_5197,Rome
province_4777,Buyeo
province_6471,Unknown4
province_3504,Eastern_Han_Empire
province_3239,Buyeo
province_1815,Buyeo
province_1753,Unknown4
province_5453,Rome
province_1862,Buyeo
province_6664,Eastern_Han_Empire
province_1141,Buyeo
province_4313,Buyeo
province_5379,Buyeo
province_2055,Unknown30
province_1880,Unknown4
province_5127,Buyeo
province_1911,Buyeo
province_3255,Buyeo
province_2718,Buyeo
province_5247,Buyeo
province_3482,Buyeo
province_4466,Buyeo
province_3530,Rome
province_0271,Buyeo
province_1266,Buyeo
province_3793,Rome
province_1808,Buyeo
province_0423,Rome
province_5377,Buyeo
province_6680,Buyeo
province_3370,Buyeo
province_1960,Buyeo
province_0350,Buyeo
province_2797,Buyeo
province_0148,Buyeo
province_3798,Buyeo
province_6312,Buyeo
province_0935,Rome
province_5908,Buyeo
province_5839,Eastern_Han_Empire
province_2188,Unknown28
province_1392,Rome
province_2611,Buyeo
province_3388,Buyeo
province_6502,Buyeo
province_5673,Buyeo
province_1402,Unknown51
province_4599,Eastern_Han_Empire
province_3041,Buyeo
province_1913,Buyeo
province_3008,Buyeo
province_3096,Buyeo
province_2014,Rome
province_3584,Buyeo
province_0353,Eastern_Han_Empire
province_4094,Unknown4
province_4936,Buyeo
province_2185,Buyeo
province_0151,Buyeo
province_2873,Buyeo
province_0553,Unknown4
province_5201,Buyeo
province_1087,nation_0045
province_0692,Buyeo
province_6516,Buyeo
province_2942,Buyeo
province_2653,Buyeo
province_4074,Buyeo
province_6189,Buyeo
province_3857,Buyeo
province_4579,Rome
province_4851,Buyeo
province_3302,Buyeo
province_4926,Buyeo
province_0571,Buyeo
province_5031,Buyeo
province_5681,Buyeo
province_3862,Buyeo
province_0018,Buyeo
province_0747,Unknown4
province_4940,Buyeo
province_2779,Buyeo
province_5721,Buyeo
province_5358,Buyeo
province_5439,Buyeo
province_0964,Eastern_Han_Empire
province_0041,Eastern_Han_Empire
province_3494,Rome
province_2610,Buyeo
province_4320,Buyeo
province_2085,Buyeo
province_5200,Buyeo
province_0098,Buyeo
province_5920,Buyeo
province_2156,Unknown51
province_1676,Buyeo
province_0757,Rome
province_3917,Eastern_Han_Empire
province_1316,Unknown6
province_1770,Buyeo
province_5349,Buyeo
province_3974,Eastern_Han_Empire
province_5504,Rome
province_1734,Unknown7
province_1571,Buyeo
province_1650,Buyeo
province_3824,Buyeo
province_6495,Buyeo
province_1935,Buyeo
province_4318,Buyeo
province_4278,Buyeo
province_0606,Unknown29
province_2623,Buyeo
province_3032,Buyeo
province_4965,Unknown1
province_6275,Buyeo
province_1430,Buyeo
province_2026,Unknown51
province_2381,Buyeo
province_4081,Buyeo
province_6184,Buyeo
province_2672,Buyeo
province_5739,Buyeo
province_2310,Buyeo
province_2290,Buyeo
province_0920,Buyeo
province_5341,Rome
province_5302,Buyeo
province_2138,Buyeo
province_4357,Rome
province_1640,Buyeo
province_1342,Eastern_Han_Empire
province_1372,Unknown56
province_3224,Rome
province_5602,Unknown29
province_5220,Rome
province_3550,Rome
province_6021,Unknown24
province_2557,Buyeo
province_5919,Buyeo
province_1846,Rome
province_4337,Buyeo
province_4518,Buyeo
province_0957,Buyeo
province_4800,Buyeo
province_2178,Buyeo
province_0397,Buyeo
province_3770,Buyeo
province_6478,Buyeo
province_3876,Buyeo
province_5707,Buyeo
province_3832,Buyeo
province_0918,Buyeo
province_1834,Buyeo
province_2142,Buyeo
province_4010,Buyeo
province_6152,Buyeo
province_5994,Buyeo
province_1875,Unknown1
province_5277,Rome
province_4978,Rome
province_2789,Unknown4
province_2335,Buyeo
province_0854,Buyeo
province_4527,Buyeo
province_6343,Buyeo
province_5461,Buyeo
province_2424,Buyeo
province_5777,Rome
province_5429,Buyeo
province_5941,Rome
province_6415,Rome
province_3687,Buyeo
province_2812,Buyeo
province_0323,Buyeo
province_4961,Buyeo
province_4551,Rome
province_4570,Buyeo
province_3499,Buyeo
province_5559,Buyeo
province_2309,Buyeo
province_3973,Buyeo
province_6560,Buyeo
province_2588,Buyeo
province_5890,Eastern_Han_Empire
province_0301,Buyeo
province_4085,Rome
province_5826,Unknown43
province_0866,Buyeo
province_4250,Buyeo
province_2401,Buyeo
province_3212,Buyeo
province_2849,Buyeo
province_0723,Buyeo
province_3976,Buyeo
province_1751,Buyeo
province_3981,Rome
province_0643,Buyeo
province_1656,Buyeo
province_0712,Rome
province_5311,Buyeo
province_0233,Eastern_Han_Empire
province_0201,Buyeo
province_2667,Buyeo
province_2744,Buyeo
province_3901,Buyeo
province_1283,Buyeo
province_5165,Buyeo
province_4427,Unknown4
province_0231,Buyeo
province_0561,Rome
province_2774,Eastern_Han_Empire
province_0623,Buyeo
province_5605,Buyeo
province_4545,Buyeo
province_6153,Kush
province_2485,Rome
province_2228,Buyeo
province_5151,Buyeo
province_5732,Buyeo
province_1695,Buyeo
province_5706,Buyeo
province_0703,Ethopia
province_2816,Buyeo
province_6137,Buyeo
province_4524,Rome
province_1153,Buyeo
province_5236,Eastern_Han_Empire
province_3614,Buyeo
province_5238,Rome
province_2006,Buyeo
province_3703,Buyeo
province_6593,Buyeo
province_3747,Buyeo
province_1125,Buyeo
province_0469,Buyeo
province_3606,Buyeo
province_3456,Buyeo
province_5428,Buyeo
province_5959,Buyeo
province_5861,Buyeo
province_3866,Buyeo
province_1809,Buyeo
province_6266,Buyeo
province_1264,Pandyas
province_1884,Buyeo
province_5862,Buyeo
province_4865,Buyeo
province_1610,Buyeo
province_4731,Buyeo
province_1160,Unknown29
province_3599,Rome
province_0820,Rome
province_6249,Rome
province_5259,Unknown30
province_2897,Buyeo
province_1652,Buyeo
province_4577,Buyeo
province_4656,Buyeo
province_5304,Buyeo
province_0971,Buyeo
province_0218,Buyeo
province_3135,Rome
province_3894,Rome
province_6622,Buyeo
province_5167,Buyeo
province_0314,Eastern_Han_Empire
province_2110,Buyeo
province_2305,Rome
province_1286,Buyeo
province_5405,Buyeo
province_1295,Buyeo
province_2221,Buyeo
province_0859,Buyeo
province_6393,Buyeo
province_5495,Buyeo
province_3359,Ethopia
province_3073,Buyeo
province_4502,Eastern_Han_Empire
province_5833,Buyeo
province_2028,Eastern_Han_Empire
province_2528,Buyeo
province_6337,Buyeo
province_4303,Persia
province_0062,Buyeo
province_4917,Rome
province_2149,Buyeo
province_4562,Buyeo
province_1767,Buyeo
province_2438,Buyeo
province_1665,Buyeo
province_0719,Rome
province_1049,Buyeo
province_5268,Buyeo
province_0455,Buyeo
province_3675,Buyeo
province_1978,Buyeo
province_0488,Rome
province_2207,Buyeo
province_1124,Buyeo
province_4477,Buyeo
province_5334,Buyeo
province_5066,Buyeo
province_2356,Buyeo
province_0927,Buyeo
province_4150,Buyeo
province_6118,Rome
province_0193,Buyeo
province_3961,Buyeo
province_4449,Buyeo
province_1835,nation_0017
province_0521,Buyeo
province_1064,Buyeo
province_6392,Buyeo
province_1459,Rome
province_4331,Buyeo
province_4053,Unknown4
province_3564,Rome
province_2572,Buyeo
province_3261,Buyeo
province_6457,Buyeo
province_3656,Buyeo
province_6135,Eastern_Han_Empire
province_0605,Buyeo
province_4909,Rome
province_3018,Buyeo
province_3283,Eastern_Han_Empire
province_3829,Buyeo
province_0142,Rome
province_3474,Buyeo
province_6508,Kush
province_5738,Japan
province_6544,Buyeo
province_0644,Buyeo
province_4770,Buyeo
province_0917,Eastern_Han_Empire
province_2857,Buyeo
province_2994,Buyeo
province_1436,Buyeo
province_4101,Buyeo
province_2709,Rome
province_5660,Buyeo
province_6410,Buyeo
province_2326,Buyeo
province_1860,Buyeo
province_0706,Buyeo
province_2074,Buyeo
province_2932,Buyeo
province_2361,Buyeo
province_2411,Buyeo
province_3523,Persia
province_0691,Buyeo
province_1892,Buyeo
province_5613,Buyeo
province_0434,Buyeo
province_2086,Rome
province_4468,Buyeo
province_3314,Unknown51
province_4610,Buyeo
province_0119,Buyeo
province_1938,Eastern_Han_Empire
province_1583,Buyeo
province_3294,Buyeo
province_2760,Buyeo
province_4032,Buyeo
province_3551,Buyeo
province_0835,Buyeo
province_2471,Buyeo
province_5163,Buyeo
province_3007,Buyeo
province_3131,Satavahana
province_6255,Buyeo
province_2517,Buyeo
province_2919,Buyeo
province_2842,Buyeo
province_5949,Buyeo
province_0286,nation_0024
province_1932,Buyeo
province_1433,Buyeo
province_1280,Unknown4
province_2813,Rome
province_5436,Rome
province_4473,Buyeo
province_0040,Buyeo
province_1848,Buyeo
province_1867,Buyeo
province_4848,Buyeo
province_2577,Buyeo
province_0139,Rome
province_5435,Rome
province_2008,Buyeo
province_5661,Buyeo
province_4526,Buyeo
province_2885,Buyeo
province_4176,Buyeo
province_5298,Eastern_Han_Empire
province_0251,Rome
province_0238,Hadamut
province_1976,Buyeo
province_4924,Buyeo
province_2550,Buyeo
province_6462,nation_0024
province_3325,Buyeo
province_4534,Buyeo
province_4015,Buyeo
province_4295,Japan
province_4796,Rome
province_0216,Buyeo
province_0778,Buyeo
province_4286,Buyeo
province_5754,Unknown6
province_1285,Rome
province_4952,Buyeo
province_1476,Buyeo
province_3715,Buyeo
province_4755,Rome
province_0965,Buyeo
province_6396,Buyeo
province_5891,Buyeo
province_3870,Eastern_Han_Empire
province_6330,Buyeo
province_2877,Buyeo
province_4075,Rome
province_5271,Buyeo
province_1851,Buyeo
province_4980,Unknown27
province_6211,Rome
province_3525,Buyeo
province_2003,Buyeo
province_4866,Buyeo
province_4392,Unknown4
province_1856,Buyeo
province_2617,Buyeo
province_3484,Rome
province_5896,Buyeo
province_4481,Buyeo
province_1367,Unknown29
province_0880,Eastern_Han_Empire
province_2985,Buyeo
province_1727,Buyeo
