ARGB,ARGB_HEX,provinceId
4287869320,0xFF93B188,province_3189
4287870578,0xFF93B672,province_3190
4287873646,0xFF93C26E,province_3191
4287874500,0xFF93C5C4,province_3192
4287875716,0xFF93CA84,province_3193
4287879597,0xFF93D9AD,province_3194
4287880395,0xFF93DCCB,province_3195
4287880623,0xFF93DDAF,province_3196
4287885110,0xFF93EF36,province_3197
4287885481,0xFF93F0A9,province_3198
4287886918,0xFF93F646,province_3199
4287887825,0xFF93F9D1,province_3200
4287888180,0xFF93FB34,province_3201
4287905084,0xFF943D3C,province_3202
4287905986,0xFF9440C2,province_3203
4287907193,0xFF944579,province_3204
4287907925,0xFF944855,province_3205
4287910020,0xFF945084,province_3206
4287910377,0xFF9451E9,province_3207
4287911044,0xFF945484,province_3208
4287916006,0xFF9467E6,province_3209
4287916354,0xFF946942,province_3210
4287916433,0xFF946991,province_3211
4287916457,0xFF9469A9,province_3212
4287918070,0xFF946FF6,province_3213
4287918764,0xFF9472AC,province_3214
4287922376,0xFF9480C8,province_3215
4287922513,0xFF948151,province_3216
4287922789,0xFF948265,province_3217
4287923780,0xFF948644,province_3218
4287924068,0xFF948764,province_3219
4287927976,0xFF9496A8,province_3220
4287928006,0xFF9496C6,province_3221
4287929460,0xFF949C74,province_3222
4287931391,0xFF94A3FF,province_3223
4287931865,0xFF94A5D9,province_3224
4287933026,0xFF94AA62,province_3225
4287933350,0xFF94ABA6,province_3226
4287934841,0xFF94B179,province_3227
4287935214,0xFF94B2EE,province_3228
4287935653,0xFF94B4A5,province_3229
4287935998,0xFF94B5FE,province_3230
4287939756,0xFF94C4AC,province_3231
4287941469,0xFF94CB5D,province_3232
4287943812,0xFF94D484,province_3233
4287944174,0xFF94D5EE,province_3234
4287945942,0xFF94DCD6,province_3235
4287946409,0xFF94DEA9,province_3236
4287946551,0xFF94DF37,province_3237
4287946890,0xFF94E08A,province_3238
4287946974,0xFF94E0DE,province_3239
4287947488,0xFF94E2E0,province_3240
4287953115,0xFF94F8DB,province_3241
4287953971,0xFF94FC33,province_3242
4287971895,0xFF954237,province_3243
4287971998,0xFF95429E,province_3244
4287972968,0xFF954668,province_3245
4287975146,0xFF954EEA,province_3246
4287976527,0xFF95544F,province_3247
4287976802,0xFF955562,province_3248
4287977100,0xFF95568C,province_3249
4287979389,0xFF955F7D,province_3250
4287979648,0xFF956080,province_3251
4287983309,0xFF956ECD,province_3252
4287983565,0xFF956FCD,province_3253
4287984703,0xFF95743F,province_3254
4287985045,0xFF957595,province_3255
4287985229,0xFF95764D,province_3256
4287986387,0xFF957AD3,province_3257
4287987895,0xFF9580B7,province_3258
4287989691,0xFF9587BB,province_3259
4287993718,0xFF959776,province_3260
4287996808,0xFF95A388,province_3261
4287997629,0xFF95A6BD,province_3262
4287998655,0xFF95AABF,province_3263
4288000157,0xFF95B09D,province_3264
4288000237,0xFF95B0ED,province_3265
4288000610,0xFF95B262,province_3266
4288001236,0xFF95B4D4,province_3267
4288003760,0xFF95BEB0,province_3268
4288004173,0xFF95C04D,province_3269
4288007999,0xFF95CF3F,province_3270
4288012083,0xFF95DF33,province_3271
4288015270,0xFF95EBA6,province_3272
4288016362,0xFF95EFEA,province_3273
4288016378,0xFF95EFFA,province_3274
4288017536,0xFF95F480,province_3275
4288017904,0xFF95F5F0,province_3276
4288019365,0xFF95FBA5,province_3277
4288034873,0xFF963839,province_3278
4288035181,0xFF96396D,province_3279
4288036272,0xFF963DB0,province_3280
4288036419,0xFF963E43,province_3281
4288037800,0xFF9643A8,province_3282
4288038452,0xFF964634,province_3283
4288046828,0xFF9666EC,province_3284
4288048066,0xFF966BC2,province_3285
4288049023,0xFF966F7F,province_3286
4288049870,0xFF9672CE,province_3287
4288051883,0xFF967AAB,province_3288
4288052411,0xFF967CBB,province_3289
4288052661,0xFF967DB5,province_3290
4288054650,0xFF96857A,province_3291
4288056769,0xFF968DC1,province_3292
4288057488,0xFF969090,province_3293
4288059954,0xFF969A32,province_3294
4288060285,0xFF969B7D,province_3295
4288061156,0xFF969EE4,province_3296
4288066671,0xFF96B46F,province_3297
4288067267,0xFF96B6C3,province_3298
4288068441,0xFF96BB59,province_3299
4288069066,0xFF96BDCA,province_3300
4288073849,0xFF96D079,province_3301
4288075642,0xFF96D77A,province_3302
4288075877,0xFF96D865,province_3303
4288076150,0xFF96D976,province_3304
4288076646,0xFF96DB66,province_3305
4288077226,0xFF96DDAA,province_3306
4288080607,0xFF96EADF,province_3307
4288083096,0xFF96F498,province_3308
4288085865,0xFF96FF69,province_3309
4288101030,0xFF973AA6,province_3310
4288102125,0xFF973EED,province_3311
4288102632,0xFF9740E8,province_3312
4288103297,0xFF974381,province_3313
4288104870,0xFF9749A6,province_3314
4288106417,0xFF974FB1,province_3315
4288108746,0xFF9758CA,province_3316
4288110195,0xFF975E73,province_3317
4288110259,0xFF975EB3,province_3318
4288110472,0xFF975F88,province_3319
4288112234,0xFF97666A,province_3320
4288113518,0xFF976B6E,province_3321
4288115851,0xFF97748B,province_3322
4288117631,0xFF977B7F,province_3323
4288117952,0xFF977CC0,province_3324
4288117991,0xFF977CE7,province_3325
4288121213,0xFF97897D,province_3326
4288121215,0xFF97897F,province_3327
4288122716,0xFF978F5C,province_3328
4288125314,0xFF979982,province_3329
4288125593,0xFF979A99,province_3330
4288125757,0xFF979B3D,province_3331
4288126572,0xFF979E6C,province_3332
4288127907,0xFF97A3A3,province_3333
4288128071,0xFF97A447,province_3334
4288129500,0xFF97A9DC,province_3335
4288133452,0xFF97B94C,province_3336
4288137958,0xFF97CAE6,province_3337
4288137977,0xFF97CAF9,province_3338
4288140663,0xFF97D577,province_3339
4288144544,0xFF97E4A0,province_3340
4288146651,0xFF97ECDB,province_3341
4288149365,0xFF97F775,province_3342
4288149964,0xFF97F9CC,province_3343
4288165282,0xFF9835A2,province_3344
4288167920,0xFF983FF0,province_3345
4288175083,0xFF985BEB,province_3346
4288175707,0xFF985E5B,province_3347
4288177214,0xFF98643E,province_3348
4288181046,0xFF987336,province_3349
4288186310,0xFF9887C6,province_3350
4288189589,0xFF989495,province_3351
4288190369,0xFF9897A1,province_3352
4288190423,0xFF9897D7,province_3353
4288191642,0xFF989C9A,province_3354
4288191884,0xFF989D8C,province_3355
4288192094,0xFF989E5E,province_3356
4288192113,0xFF989E71,province_3357
4288192452,0xFF989FC4,province_3358
4288192975,0xFF98A1CF,province_3359
4288194771,0xFF98A8D3,province_3360
4288197364,0xFF98B2F4,province_3361
4288197518,0xFF98B38E,province_3362
4288197766,0xFF98B486,province_3363
4288197808,0xFF98B4B0,province_3364
4288198482,0xFF98B752,province_3365
4288198555,0xFF98B79B,province_3366
4288198911,0xFF98B8FF,province_3367
4288200128,0xFF98BDC0,province_3368
4288200323,0xFF98BE83,province_3369
4288201856,0xFF98C480,province_3370
4288204634,0xFF98CF5A,province_3371
4288209648,0xFF98E2F0,province_3372
4288210076,0xFF98E49C,province_3373
4288210326,0xFF98E596,province_3374
4288210802,0xFF98E772,province_3375
4288211779,0xFF98EB43,province_3376
4288213463,0xFF98F1D7,province_3377
4288231504,0xFF993850,province_3378
4288232318,0xFF993B7E,province_3379
4288232534,0xFF993C56,province_3380
4288233202,0xFF993EF2,province_3381
4288235900,0xFF99497C,province_3382
4288239440,0xFF995750,province_3383
4288241826,0xFF9960A2,province_3384
4288242259,0xFF996253,province_3385
4288242307,0xFF996283,province_3386
4288245735,0xFF996FE7,province_3387
4288250766,0xFF99838E,province_3388
4288256456,0xFF9999C8,province_3389
4288262033,0xFF99AF91,province_3390
4288262315,0xFF99B0AB,province_3391
4288263105,0xFF99B3C1,province_3392
4288263758,0xFF99B64E,province_3393
4288265330,0xFF99BC72,province_3394
4288265566,0xFF99BD5E,province_3395
4288266590,0xFF99C15E,province_3396
4288266877,0xFF99C27D,province_3397
4288267004,0xFF99C2FC,province_3398
4288267900,0xFF99C67C,province_3399
4288268181,0xFF99C795,province_3400
4288268242,0xFF99C7D2,province_3401
4288270147,0xFF99CF43,province_3402
4288275310,0xFF99E36E,province_3403
4288275377,0xFF99E3B1,province_3404
4288277300,0xFF99EB34,province_3405
4288280001,0xFF99F5C1,province_3406
4288281486,0xFF99FB8E,province_3407
4288297608,0xFF9A3A88,province_3408
4288300903,0xFF9A4767,province_3409
4288302936,0xFF9A4F58,province_3410
4288303585,0xFF9A51E1,province_3411
4288304437,0xFF9A5535,province_3412
4288304485,0xFF9A5565,province_3413
4288305770,0xFF9A5A6A,province_3414
4288311533,0xFF9A70ED,province_3415
4288311671,0xFF9A7177,province_3416
4288315324,0xFF9A7FBC,province_3417
4288317812,0xFF9A8974,province_3418
4288318159,0xFF9A8ACF,province_3419
4288318628,0xFF9A8CA4,province_3420
4288321087,0xFF9A963F,province_3421
4288322517,0xFF9A9BD5,province_3422
4288324207,0xFF9AA26F,province_3423
4288325524,0xFF9AA794,province_3424
4288326606,0xFF9AABCE,province_3425
4288328182,0xFF9AB1F6,province_3426
4288329115,0xFF9AB59B,province_3427
4288331361,0xFF9ABE61,province_3428
4288332426,0xFF9AC28A,province_3429
4288334435,0xFF9ACA63,province_3430
4288339785,0xFF9ADF49,province_3431
4288341211,0xFF9AE4DB,province_3432
4288343033,0xFF9AEBF9,province_3433
4288344384,0xFF9AF140,province_3434
4288345992,0xFF9AF788,province_3435
4288346742,0xFF9AFA76,province_3436
4288347025,0xFF9AFB91,province_3437
4288347078,0xFF9AFBC6,province_3438
4288347294,0xFF9AFC9E,province_3439
4288348118,0xFF9AFFD6,province_3440
4288363505,0xFF9B3BF1,province_3441
4288365193,0xFF9B4289,province_3442
4288367237,0xFF9B4A85,province_3443
4288368014,0xFF9B4D8E,province_3444
4288368472,0xFF9B4F58,province_3445
4288368961,0xFF9B5141,province_3446
4288368966,0xFF9B5146,province_3447
4288369346,0xFF9B52C2,province_3448
4288370142,0xFF9B55DE,province_3449
4288370585,0xFF9B5799,province_3450
4288370786,0xFF9B5862,province_3451
4288370802,0xFF9B5872,province_3452
4288374192,0xFF9B65B0,province_3453
4288376122,0xFF9B6D3A,province_3454
4288376909,0xFF9B704D,province_3455
4288379071,0xFF9B78BF,province_3456
4288381507,0xFF9B8243,province_3457
4288382076,0xFF9B847C,province_3458
4288383680,0xFF9B8AC0,province_3459
4288384669,0xFF9B8E9D,province_3460
4288384751,0xFF9B8EEF,province_3461
4288388602,0xFF9B9DFA,province_3462
4288392788,0xFF9BAE54,province_3463
4288392819,0xFF9BAE73,province_3464
4288396481,0xFF9BBCC1,province_3465
4288401049,0xFF9BCE99,province_3466
4288403326,0xFF9BD77E,province_3467
4288404400,0xFF9BDBB0,province_3468
4288408638,0xFF9BEC3E,province_3469
4288412727,0xFF9BFC37,province_3470
4288413349,0xFF9BFEA5,province_3471
4288428119,0xFF9C3857,province_3472
4288429276,0xFF9C3CDC,province_3473
4288430021,0xFF9C3FC5,province_3474
4288433144,0xFF9C4BF8,province_3475
4288435666,0xFF9C55D2,province_3476
4288437153,0xFF9C5BA1,province_3477
4288438267,0xFF9C5FFB,province_3478
4288442986,0xFF9C726A,province_3479
4288443030,0xFF9C7296,province_3480
4288443071,0xFF9C72BF,province_3481
4288444087,0xFF9C76B7,province_3482
4288445501,0xFF9C7C3D,province_3483
4288445837,0xFF9C7D8D,province_3484
4288446882,0xFF9C81A2,province_3485
4288448084,0xFF9C8654,province_3486
4288448389,0xFF9C8785,province_3487
4288449165,0xFF9C8A8D,province_3488
4288449617,0xFF9C8C51,province_3489
4288451663,0xFF9C944F,province_3490
4288453174,0xFF9C9A36,province_3491
4288454199,0xFF9C9E37,province_3492
4288454364,0xFF9C9EDC,province_3493
4288457211,0xFF9CA9FB,province_3494
4288459096,0xFF9CB158,province_3495
4288461638,0xFF9CBB46,province_3496
4288461762,0xFF9CBBC2,province_3497
4288465230,0xFF9CC94E,province_3498
4288467921,0xFF9CD3D1,province_3499
4288469720,0xFF9CDAD8,province_3500
4288470939,0xFF9CDF9B,province_3501
4288474103,0xFF9CEBF7,province_3502
4288475735,0xFF9CF257,province_3503
4288476532,0xFF9CF574,province_3504
4288477672,0xFF9CF9E8,province_3505
4288492372,0xFF9D3354,province_3506
4288492987,0xFF9D35BB,province_3507
4288493028,0xFF9D35E4,province_3508
4288494063,0xFF9D39EF,province_3509
4288495160,0xFF9D3E38,province_3510
4288500678,0xFF9D53C6,province_3511
4288501147,0xFF9D559B,province_3512
4288503220,0xFF9D5DB4,province_3513
4288505585,0xFF9D66F1,province_3514
4288506462,0xFF9D6A5E,province_3515
4288507354,0xFF9D6DDA,province_3516
4288507736,0xFF9D6F58,province_3517
4288510053,0xFF9D7865,province_3518
4288510286,0xFF9D794E,province_3519
4288510691,0xFF9D7AE3,province_3520
4288517309,0xFF9D94BD,province_3521
4288518551,0xFF9D9997,province_3522
4288518994,0xFF9D9B52,province_3523
4288520626,0xFF9DA1B2,province_3524
4288522581,0xFF9DA955,province_3525
4288523183,0xFF9DABAF,province_3526
4288523912,0xFF9DAE88,province_3527
4288524283,0xFF9DAFFB,province_3528
4288525532,0xFF9DB4DC,province_3529
4288526069,0xFF9DB6F5,province_3530
4288526705,0xFF9DB971,province_3531
4288526833,0xFF9DB9F1,province_3532
4288528521,0xFF9DC089,province_3533
4288528762,0xFF9DC17A,province_3534
4288530334,0xFF9DC79E,province_3535
4288533404,0xFF9DD39C,province_3536
4288533757,0xFF9DD4FD,province_3537
4288534248,0xFF9DD6E8,province_3538
4288534645,0xFF9DD875,province_3539
4288535460,0xFF9DDBA4,province_3540
4288540831,0xFF9DF09F,province_3541
4288541141,0xFF9DF1D5,province_3542
4288543977,0xFF9DFCE9,province_3543
4288544589,0xFF9DFF4D,province_3544
4288559759,0xFF9E3A8F,province_3545
4288561072,0xFF9E3FB0,province_3546
4288561097,0xFF9E3FC9,province_3547
4288561800,0xFF9E4288,province_3548
4288566653,0xFF9E557D,province_3549
4288567186,0xFF9E5792,province_3550
4288571266,0xFF9E6782,province_3551
4288571336,0xFF9E67C8,province_3552
4288575684,0xFF9E78C4,province_3553
4288575831,0xFF9E7957,province_3554
4288576392,0xFF9E7B88,province_3555
4288577535,0xFF9E7FFF,province_3556
4288579704,0xFF9E8878,province_3557
4288580760,0xFF9E8C98,province_3558
4288582134,0xFF9E91F6,province_3559
4288583326,0xFF9E969E,province_3560
4288583363,0xFF9E96C3,province_3561
4288585570,0xFF9E9F62,province_3562
4288587578,0xFF9EA73A,province_3563
4288587978,0xFF9EA8CA,province_3564
4288589402,0xFF9EAE5A,province_3565
4288589420,0xFF9EAE6C,province_3566
4288589990,0xFF9EB0A6,province_3567
4288591770,0xFF9EB79A,province_3568
4288591829,0xFF9EB7D5,province_3569
4288594094,0xFF9EC0AE,province_3570
4288594899,0xFF9EC3D3,province_3571
4288598172,0xFF9ED09C,province_3572
4288599148,0xFF9ED46C,province_3573
4288599221,0xFF9ED4B5,province_3574
4288600705,0xFF9EDA81,province_3575
4288607470,0xFF9EF4EE,province_3576
4288608143,0xFF9EF78F,province_3577
4288625051,0xFF9F399B,province_3578
4288629847,0xFF9F4C57,province_3579
4288631003,0xFF9F50DB,province_3580
4288631163,0xFF9F517B,province_3581
4288634469,0xFF9F5E65,province_3582
4288638127,0xFF9F6CAF,province_3583
4288639723,0xFF9F72EB,province_3584
4288639995,0xFF9F73FB,province_3585
4288645488,0xFF9F8970,province_3586
4288649414,0xFF9F98C6,province_3587
4288650856,0xFF9F9E68,province_3588
4288653817,0xFF9FA9F9,province_3589
4288653949,0xFF9FAA7D,province_3590
4288655525,0xFF9FB0A5,province_3591
4288660347,0xFF9FC37B,province_3592
4288664273,0xFF9FD2D1,province_3593
4288665779,0xFF9FD8B3,province_3594
4288668042,0xFF9FE18A,province_3595
4288668743,0xFF9FE447,province_3596
4288668858,0xFF9FE4BA,province_3597
4288670543,0xFF9FEB4F,province_3598
4288671284,0xFF9FEE34,province_3599
4288671608,0xFF9FEF78,province_3600
4288674423,0xFF9FFA77,province_3601
4288675152,0xFF9FFD50,province_3602
4288675249,0xFF9FFDB1,province_3603
4288675486,0xFF9FFE9E,province_3604
4288689337,0xFFA034B9,province_3605
4288692161,0xFFA03FC1,province_3606
4288692698,0xFFA041DA,province_3607
4288694193,0xFFA047B1,province_3608
4288697043,0xFFA052D3,province_3609
4288700141,0xFFA05EED,province_3610
4288702621,0xFFA0689D,province_3611
4288704050,0xFFA06E32,province_3612
4288704118,0xFFA06E76,province_3613
4288705476,0xFFA073C4,province_3614
4288705700,0xFFA074A4,province_3615
4288708058,0xFFA07DDA,province_3616
4288709188,0xFFA08244,province_3617
4288711812,0xFFA08C84,province_3618
4288713832,0xFFA09468,province_3619
4288715236,0xFFA099E4,province_3620
4288715639,0xFFA09B77,province_3621
4288715730,0xFFA09BD2,province_3622
4288716263,0xFFA09DE7,province_3623
4288719262,0xFFA0A99E,province_3624
4288720105,0xFFA0ACE9,province_3625
4288726732,0xFFA0C6CC,province_3626
4288728908,0xFFA0CF4C,province_3627
4288729187,0xFFA0D063,province_3628
4288729812,0xFFA0D2D4,province_3629
4288729850,0xFFA0D2FA,province_3630
4288738732,0xFFA0F5AC,province_3631
4288740220,0xFFA0FB7C,province_3632
4288755357,0xFFA1369D,province_3633
4288757491,0xFFA13EF3,province_3634
4288760290,0xFFA149E2,province_3635
4288762101,0xFFA150F5,province_3636
4288763362,0xFFA155E2,province_3637
4288766692,0xFFA162E4,province_3638
4288768476,0xFFA169DC,province_3639
4288769260,0xFFA16CEC,province_3640
4288769411,0xFFA16D83,province_3641
4288769917,0xFFA16F7D,province_3642
4288770188,0xFFA1708C,province_3643
4288770529,0xFFA171E1,province_3644
4288771781,0xFFA176C5,province_3645
4288772667,0xFFA17A3B,province_3646
4288772948,0xFFA17B54,province_3647
4288774005,0xFFA17F75,province_3648
4288776048,0xFFA18770,province_3649
4288777878,0xFFA18E96,province_3650
4288778619,0xFFA1917B,province_3651
4288785847,0xFFA1ADB7,province_3652
4288786295,0xFFA1AF77,province_3653
4288787524,0xFFA1B444,province_3654
4288788407,0xFFA1B7B7,province_3655
4288790675,0xFFA1C093,province_3656
4288791106,0xFFA1C242,province_3657
4288793505,0xFFA1CBA1,province_3658
4288794765,0xFFA1D08D,province_3659
4288794998,0xFFA1D176,province_3660
4288796151,0xFFA1D5F7,province_3661
4288796553,0xFFA1D789,province_3662
4288798463,0xFFA1DEFF,province_3663
4288798527,0xFFA1DF3F,province_3664
4288799803,0xFFA1E43B,province_3665
4288800646,0xFFA1E786,province_3666
4288800707,0xFFA1E7C3,province_3667
4288801454,0xFFA1EAAE,province_3668
4288801671,0xFFA1EB87,province_3669
4288804065,0xFFA1F4E1,province_3670
4288804771,0xFFA1F7A3,province_3671
4288805691,0xFFA1FB3B,province_3672
4288806538,0xFFA1FE8A,province_3673
4288806763,0xFFA1FF6B,province_3674
4288821090,0xFFA23762,province_3675
4288821233,0xFFA237F1,province_3676
4288822997,0xFFA23ED5,province_3677
4288825949,0xFFA24A5D,province_3678
4288830718,0xFFA25CFE,province_3679
4288831908,0xFFA261A4,province_3680
4288832830,0xFFA2653E,province_3681
4288835924,0xFFA27154,province_3682
4288839932,0xFFA280FC,province_3683
4288840798,0xFFA2845E,province_3684
4288843870,0xFFA2905E,province_3685
4288844505,0xFFA292D9,province_3686
4288846925,0xFFA29C4D,province_3687
4288847054,0xFFA29CCE,province_3688
4288847080,0xFFA29CE8,province_3689
4288847332,0xFFA29DE4,province_3690
4288847765,0xFFA29F95,province_3691
4288848614,0xFFA2A2E6,province_3692
4288850669,0xFFA2AAED,province_3693
4288850888,0xFFA2ABC8,province_3694
4288855168,0xFFA2BC80,province_3695
4288855471,0xFFA2BDAF,province_3696
4288861092,0xFFA2D3A4,province_3697
4288863414,0xFFA2DCB6,province_3698
4288867439,0xFFA2EC6F,province_3699
4288868798,0xFFA2F1BE,province_3700
4288870986,0xFFA2FA4A,province_3701
4288886475,0xFFA336CB,province_3702
4288894062,0xFFA3546E,province_3703
4288894113,0xFFA354A1,province_3704
4288894328,0xFFA35578,province_3705
4288894339,0xFFA35583,province_3706
4288896068,0xFFA35C44,province_3707
4288897630,0xFFA3625E,province_3708
4288898126,0xFFA3644E,province_3709
4288901726,0xFFA3725E,province_3710
4288902080,0xFFA373C0,province_3711
4288905671,0xFFA381C7,province_3712
4288906088,0xFFA38368,province_3713
4288906939,0xFFA386BB,province_3714
4288907959,0xFFA38AB7,province_3715
4288908932,0xFFA38E84,province_3716
4288910811,0xFFA395DB,province_3717
4288910985,0xFFA39689,province_3718
4288912026,0xFFA39A9A,province_3719
4288912120,0xFFA39AF8,province_3720
4288912608,0xFFA39CE0,province_3721
4288912772,0xFFA39D84,province_3722
4288913102,0xFFA39ECE,province_3723
4288915437,0xFFA3A7ED,province_3724
4288916321,0xFFA3AB61,province_3725
4288917643,0xFFA3B08B,province_3726
4288920561,0xFFA3BBF1,province_3727
4288920911,0xFFA3BD4F,province_3728
4288923486,0xFFA3C75E,province_3729
4288924138,0xFFA3C9EA,province_3730
4288926611,0xFFA3D393,province_3731
4288926797,0xFFA3D44D,province_3732
4288927387,0xFFA3D69B,province_3733
4288928868,0xFFA3DC64,province_3734
4288929110,0xFFA3DD56,province_3735
4288929680,0xFFA3DF90,province_3736
4288930199,0xFFA3E197,province_3737
4288930647,0xFFA3E357,province_3738
4288931156,0xFFA3E554,province_3739
4288934828,0xFFA3F3AC,province_3740
4288937947,0xFFA3FFDB,province_3741
4288951706,0xFFA4359A,province_3742
4288952449,0xFFA43881,province_3743
4288952723,0xFFA43993,province_3744
4288952828,0xFFA439FC,province_3745
4288953970,0xFFA43E72,province_3746
4288961777,0xFFA45CF1,province_3747
4288962369,0xFFA45F41,province_3748
4288962384,0xFFA45F50,province_3749
4288963265,0xFFA462C1,province_3750
4288966820,0xFFA470A4,province_3751
4288969183,0xFFA479DF,province_3752
4288970116,0xFFA47D84,province_3753
4288970356,0xFFA47E74,province_3754
4288970661,0xFFA47FA5,province_3755
4288974056,0xFFA48CE8,province_3756
4288974207,0xFFA48D7F,province_3757
4288976892,0xFFA497FC,province_3758
4288977120,0xFFA498E0,province_3759
4288978090,0xFFA49CAA,province_3760
4288978149,0xFFA49CE5,province_3761
4288980413,0xFFA4A5BD,province_3762
4288981814,0xFFA4AB36,province_3763
4288982351,0xFFA4AD4F,province_3764
4288982700,0xFFA4AEAC,province_3765
4288984401,0xFFA4B551,province_3766
4288986269,0xFFA4BC9D,province_3767
4288987267,0xFFA4C083,province_3768
4288989175,0xFFA4C7F7,province_3769
4288995659,0xFFA4E14B,province_3770
4288997794,0xFFA4E9A2,province_3771
4288998125,0xFFA4EAED,province_3772
4288998468,0xFFA4EC44,province_3773
4289001843,0xFFA4F973,province_3774
4289016494,0xFFA532AE,province_3775
4289018265,0xFFA53999,province_3776
4289018593,0xFFA53AE1,province_3777
4289018707,0xFFA53B53,province_3778
4289019552,0xFFA53EA0,province_3779
4289021574,0xFFA54686,province_3780
4289022010,0xFFA5483A,province_3781
4289022017,0xFFA54841,province_3782
4289023961,0xFFA54FD9,province_3783
4289025899,0xFFA5576B,province_3784
4289027973,0xFFA55F85,province_3785
4289028916,0xFFA56334,province_3786
4289031579,0xFFA56D9B,province_3787
4289033843,0xFFA57673,province_3788
4289034627,0xFFA57983,province_3789
4289040610,0xFFA590E2,province_3790
4289041563,0xFFA5949B,province_3791
4289041789,0xFFA5957D,province_3792
4289043044,0xFFA59A64,province_3793
4289045075,0xFFA5A253,province_3794
4289047379,0xFFA5AB53,province_3795
4289048924,0xFFA5B15C,province_3796
4289049422,0xFFA5B34E,province_3797
4289049789,0xFFA5B4BD,province_3798
4289052914,0xFFA5C0F2,province_3799
4289054370,0xFFA5C6A2,province_3800
4289057133,0xFFA5D16D,province_3801
4289060211,0xFFA5DD73,province_3802
4289061551,0xFFA5E2AF,province_3803
4289061839,0xFFA5E3CF,province_3804
4289065103,0xFFA5F08F,province_3805
4289068213,0xFFA5FCB5,province_3806
4289082045,0xFFA632BD,province_3807
4289082430,0xFFA6343E,province_3808
4289086807,0xFFA64557,province_3809
4289086837,0xFFA64575,province_3810
4289087906,0xFFA649A2,province_3811
4289088438,0xFFA64BB6,province_3812
4289090042,0xFFA651FA,province_3813
4289091409,0xFFA65751,province_3814
4289091490,0xFFA657A2,province_3815
4289092152,0xFFA65A38,province_3816
4289094610,0xFFA663D2,province_3817
4289096377,0xFFA66AB9,province_3818
4289098340,0xFFA67264,province_3819
4289100238,0xFFA679CE,province_3820
4289102296,0xFFA681D8,province_3821
4289107527,0xFFA69647,province_3822
4289108712,0xFFA69AE8,province_3823
4289109591,0xFFA69E57,province_3824
4289110773,0xFFA6A2F5,province_3825
4289111765,0xFFA6A6D5,province_3826
4289111963,0xFFA6A79B,province_3827
4289113836,0xFFA6AEEC,province_3828
4289114045,0xFFA6AFBD,province_3829
4289114108,0xFFA6AFFC,province_3830
4289114991,0xFFA6B36F,province_3831
4289115865,0xFFA6B6D9,province_3832
4289116524,0xFFA6B96C,province_3833
4289116723,0xFFA6BA33,province_3834
4289119077,0xFFA6C365,province_3835
4289121453,0xFFA6CCAD,province_3836
4289124519,0xFFA6D8A7,province_3837
4289125359,0xFFA6DBEF,province_3838
4289128779,0xFFA6E94B,province_3839
4289130899,0xFFA6F193,province_3840
4289134141,0xFFA6FE3D,province_3841
4289149650,0xFFA73AD2,province_3842
4289150337,0xFFA73D81,province_3843
4289153099,0xFFA7484B,province_3844
4289153936,0xFFA74B90,province_3845
4289155526,0xFFA751C6,province_3846
4289159811,0xFFA76283,province_3847
4289160418,0xFFA764E2,province_3848
4289160933,0xFFA766E5,province_3849
4289165809,0xFFA779F1,province_3850
4289165878,0xFFA77A36,province_3851
4289167543,0xFFA780B7,province_3852
4289168182,0xFFA78336,province_3853
4289169986,0xFFA78A42,province_3854
4289171379,0xFFA78FB3,province_3855
4289175380,0xFFA79F54,province_3856
4289175467,0xFFA79FAB,province_3857
4289175899,0xFFA7A15B,province_3858
4289176403,0xFFA7A353,province_3859
4289180312,0xFFA7B298,province_3860
4289181531,0xFFA7B75B,province_3861
4289185244,0xFFA7C5DC,province_3862
4289191101,0xFFA7DCBD,province_3863
4289194662,0xFFA7EAA6,province_3864
4289197005,0xFFA7F3CD,province_3865
4289198777,0xFFA7FAB9,province_3866
4289213934,0xFFA835EE,province_3867
4289214014,0xFFA8363E,province_3868
4289214022,0xFFA83646,province_3869
4289214294,0xFFA83756,province_3870
4289222209,0xFFA85641,province_3871
4289222755,0xFFA85863,province_3872
4289223166,0xFFA859FE,province_3873
4289224368,0xFFA85EB0,province_3874
4289227990,0xFFA86CD6,province_3875
4289230175,0xFFA8755F,province_3876
4289230823,0xFFA877E7,province_3877
4289231532,0xFFA87AAC,province_3878
4289231864,0xFFA87BF8,province_3879
4289232455,0xFFA87E47,province_3880
4289232498,0xFFA87E72,province_3881
4289234272,0xFFA88560,province_3882
4289236665,0xFFA88EB9,province_3883
4289238615,0xFFA89657,province_3884
4289239004,0xFFA897DC,province_3885
4289239604,0xFFA89A34,province_3886
4289243501,0xFFA8A96D,province_3887
4289249221,0xFFA8BFC5,province_3888
4289254493,0xFFA8D45D,province_3889
4289255286,0xFFA8D776,province_3890
4289256592,0xFFA8DC90,province_3891
4289257038,0xFFA8DE4E,province_3892
4289260652,0xFFA8EC6C,province_3893
4289260964,0xFFA8EDA4,province_3894
4289262448,0xFFA8F370,province_3895
4289262522,0xFFA8F3BA,province_3896
4289262658,0xFFA8F442,province_3897
4289263287,0xFFA8F6B7,province_3898
4289263476,0xFFA8F774,province_3899
4289265505,0xFFA8FF61,province_3900
4289283957,0xFFA94775,province_3901
4289284088,0xFFA947F8,province_3902
4289284240,0xFFA94890,province_3903
4289286142,0xFFA94FFE,province_3904
